x1;y1;x2;y2;class;manufacturer;type;class_name;manufacturer_name;type_name;image
7;49;255;173;13;3;1;Audi A5 Coupe 2012;Audi;Coupe;06450.jpg
17;72;602;386;165;34;4;Mercedes-Benz S-Class Sedan 2012;Mercedes-Benz;Sedan;06451.jpg
645;281;3464;2572;145;26;5;Jeep Patriot SUV 2012;Jeep;SUV;06452.jpg
28;175;898;551;10;2;0;Aston Martin Virage Convertible 2012;Aston;Convertible;06453.jpg
95;86;900;599;138;22;4;Hyundai Sonata Sedan 2012;Hyundai;Sedan;06454.jpg
197;97;575;346;132;22;5;Hyundai Tucson SUV 2012;Hyundai;SUV;06455.jpg
3;53;419;259;69;9;6;Chevrolet Silverado 2500HD Regular Cab 2012;Chevrolet;Truck;06456.jpg
120;134;1060;660;45;6;0;Bugatti Veyron 16.4 Convertible 2009;Bugatti;Convertible;06457.jpg
65;156;827;447;29;4;4;BMW 3 Series Sedan 2012;BMW;Sedan;06458.jpg
19;68;606;384;68;9;0;Chevrolet TrailBlazer SS 2009;Chevrolet;Convertible;06459.jpg
95;35;553;390;89;12;5;Dodge Journey SUV 2012;Dodge;SUV;06460.jpg
69;59;582;434;94;12;5;Dodge Durango SUV 2012;Dodge;SUV;06461.jpg
74;61;584;420;192;46;2;Volkswagen Beetle Hatchback 2012;Volkswagen;Hatchback;06462.jpg
27;32;252;168;113;17;6;Ford F-150 Regular Cab 2012;Ford;Truck;06463.jpg
5;103;1019;690;113;17;6;Ford F-150 Regular Cab 2012;Ford;Truck;06464.jpg
43;43;221;169;196;48;0;smart fortwo Convertible 2012;smart;Convertible;06465.jpg
16;181;992;531;75;9;6;Chevrolet Silverado 1500 Regular Cab 2012;Chevrolet;Truck;06466.jpg
112;149;921;610;46;6;1;Bugatti Veyron 16.4 Coupe 2009;Bugatti;Coupe;06467.jpg
21;77;262;167;84;12;8;Dodge Caliber Wagon 2007;Dodge;Wagon;06468.jpg
6;24;254;155;67;9;4;Chevrolet Malibu Hybrid Sedan 2010;Chevrolet;Sedan;06469.jpg
27;79;629;375;119;18;7;GMC Savana Van 2012;GMC;Van;06470.jpg
35;75;216;179;195;47;5;Volvo XC90 SUV 2007;Volvo;SUV;06471.jpg
72;14;463;316;166;34;7;Mercedes-Benz Sprinter Van 2012;Mercedes-Benz;Van;06472.jpg
72;69;730;437;158;31;0;Maybach Landaulet Convertible 2012;Maybach;Convertible;06473.jpg
96;81;572;400;140;22;4;Hyundai Azera Sedan 2012;Hyundai;Sedan;06474.jpg
56;157;590;422;23;3;4;Audi S4 Sedan 2012;Audi;Sedan;06475.jpg
6;32;250;191;131;22;5;Hyundai Santa Fe SUV 2012;Hyundai;SUV;06476.jpg
44;40;262;184;83;12;8;Dodge Caliber Wagon 2012;Dodge;Wagon;06477.jpg
84;120;560;367;99;14;2;FIAT 500 Abarth 2012;FIAT;Hatchback;06478.jpg
109;118;1456;1150;178;41;2;Scion xD Hatchback 2012;Scion;Hatchback;06479.jpg
92;45;534;267;7;1;2;Acura ZDX Hatchback 2012;Acura;Hatchback;06480.jpg
84;76;602;414;119;18;7;GMC Savana Van 2012;GMC;Van;06481.jpg
193;197;1023;751;167;35;4;Mitsubishi Lancer Sedan 2012;Mitsubishi;Sedan;06482.jpg
20;24;636;295;139;22;2;Hyundai Elantra Touring Hatchback 2012;Hyundai;Hatchback;06483.jpg
1;11;92;47;123;19;0;Geo Metro Convertible 1993;Geo;Convertible;06484.jpg
74;106;483;319;10;2;0;Aston Martin Virage Convertible 2012;Aston;Convertible;06485.jpg
2;38;323;293;29;4;4;BMW 3 Series Sedan 2012;BMW;Sedan;06486.jpg
24;32;609;397;133;22;5;Hyundai Veracruz SUV 2012;Hyundai;SUV;06487.jpg
27;172;536;335;97;12;4;Dodge Charger SRT-8 2009;Dodge;Sedan;06488.jpg
190;221;638;419;182;43;4;Suzuki Kizashi Sedan 2012;Suzuki;Sedan;06489.jpg
55;93;608;447;77;10;0;Chrysler Sebring Convertible 2010;Chrysler;Convertible;06490.jpg
6;66;409;278;119;18;7;GMC Savana Van 2012;GMC;Van;06491.jpg
35;85;996;626;176;40;4;Rolls-Royce Ghost Sedan 2012;Rolls-Royce;Sedan;06492.jpg
17;95;398;301;128;21;1;Honda Accord Coupe 2012;Honda;Coupe;06493.jpg
349;402;1122;817;101;15;1;Ferrari FF Coupe 2012;Ferrari;Coupe;06494.jpg
9;15;246;186;109;17;5;Ford Expedition EL SUV 2009;Ford;SUV;06495.jpg
43;95;585;422;187;45;4;Toyota Camry Sedan 2012;Toyota;Sedan;06496.jpg
8;95;618;388;126;21;3;Honda Odyssey Minivan 2012;Honda;Minivan;06497.jpg
39;91;380;234;36;4;0;BMW M6 Convertible 2010;BMW;Convertible;06498.jpg
96;187;566;357;114;17;6;Ford F-150 Regular Cab 2007;Ford;Truck;06499.jpg
45;168;535;358;135;22;4;Hyundai Elantra Sedan 2007;Hyundai;Sedan;06500.jpg
109;89;467;280;104;15;1;Ferrari 458 Italia Coupe 2012;Ferrari;Coupe;06501.jpg
9;24;134;102;70;9;6;Chevrolet Silverado 1500 Classic Extended Cab 2007;Chevrolet;Truck;06502.jpg
64;109;395;274;80;10;0;Chrysler Crossfire Convertible 2008;Chrysler;Convertible;06503.jpg
230;218;864;498;161;34;0;Mercedes-Benz 300-Class Convertible 1993;Mercedes-Benz;Convertible;06504.jpg
2;64;264;198;44;5;4;Bentley Continental Flying Spur Sedan 2007;Bentley;Sedan;06505.jpg
71;70;418;311;84;12;8;Dodge Caliber Wagon 2007;Dodge;Wagon;06506.jpg
42;66;461;272;139;22;2;Hyundai Elantra Touring Hatchback 2012;Hyundai;Hatchback;06507.jpg
157;1187;1491;2055;58;9;5;Chevrolet Traverse SUV 2012;Chevrolet;SUV;06508.jpg
1;14;275;171;22;3;1;Audi S5 Coupe 2012;Audi;Coupe;06509.jpg
89;1;342;261;150;27;1;Lamborghini Reventon Coupe 2008;Lamborghini;Coupe;06510.jpg
8;26;269;116;82;11;8;Daewoo Nubira Wagon 2002;Daewoo;Wagon;06511.jpg
22;79;407;243;67;9;4;Chevrolet Malibu Hybrid Sedan 2010;Chevrolet;Sedan;06512.jpg
24;76;399;288;65;9;6;Chevrolet Avalanche Crew Cab 2012;Chevrolet;Truck;06513.jpg
13;103;499;281;54;9;6;Chevrolet Silverado 1500 Hybrid Crew Cab 2012;Chevrolet;Truck;06514.jpg
1;1;639;480;12;3;0;Audi RS 4 Convertible 2008;Audi;Convertible;06515.jpg
18;84;478;307;3;1;4;Acura TL Sedan 2012;Acura;Sedan;06516.jpg
115;54;666;425;169;36;7;Nissan NV Passenger Van 2012;Nissan;Van;06517.jpg
133;431;1962;1072;7;1;2;Acura ZDX Hatchback 2012;Acura;Hatchback;06518.jpg
165;151;1480;1292;170;36;2;Nissan Juke Hatchback 2012;Nissan;Hatchback;06519.jpg
6;53;448;263;44;5;4;Bentley Continental Flying Spur Sedan 2007;Bentley;Sedan;06520.jpg
39;93;540;229;103;15;0;Ferrari 458 Italia Convertible 2012;Ferrari;Convertible;06521.jpg
29;72;982;674;132;22;5;Hyundai Tucson SUV 2012;Hyundai;SUV;06522.jpg
86;77;423;257;175;40;0;Rolls-Royce Phantom Drophead Coupe Convertible 2012;Rolls-Royce;Convertible;06523.jpg
11;158;1012;663;171;36;1;Nissan 240SX Coupe 1998;Nissan;Coupe;06524.jpg
135;73;609;365;73;9;4;Chevrolet Malibu Sedan 2007;Chevrolet;Sedan;06525.jpg
62;81;467;318;150;27;1;Lamborghini Reventon Coupe 2008;Lamborghini;Coupe;06526.jpg
45;71;465;335;138;22;4;Hyundai Sonata Sedan 2012;Hyundai;Sedan;06527.jpg
51;95;625;472;54;9;6;Chevrolet Silverado 1500 Hybrid Crew Cab 2012;Chevrolet;Truck;06528.jpg
91;74;509;240;11;2;1;Aston Martin Virage Coupe 2012;Aston;Coupe;06529.jpg
72;73;316;217;8;2;0;Aston Martin V8 Vantage Convertible 2012;Aston;Convertible;06530.jpg
12;7;252;182;39;5;0;Bentley Continental Supersports Conv. Convertible 2012;Bentley;Convertible;06531.jpg
255;528;1451;1084;170;36;2;Nissan Juke Hatchback 2012;Nissan;Hatchback;06532.jpg
12;83;627;465;127;21;3;Honda Odyssey Minivan 2007;Honda;Minivan;06533.jpg
21;30;463;244;78;10;3;Chrysler Town and Country Minivan 2012;Chrysler;Minivan;06534.jpg
59;94;477;332;73;9;4;Chevrolet Malibu Sedan 2007;Chevrolet;Sedan;06535.jpg
22;30;383;181;21;3;0;Audi S5 Convertible 2012;Audi;Convertible;06536.jpg
11;7;265;176;69;9;6;Chevrolet Silverado 2500HD Regular Cab 2012;Chevrolet;Truck;06537.jpg
19;126;598;421;6;1;4;Acura Integra Type R 2001;Acura;Sedan;06538.jpg
28;41;265;198;9;2;1;Aston Martin V8 Vantage Coupe 2012;Aston;Coupe;06539.jpg
42;120;591;438;119;18;7;GMC Savana Van 2012;GMC;Van;06540.jpg
32;61;628;398;69;9;6;Chevrolet Silverado 2500HD Regular Cab 2012;Chevrolet;Truck;06541.jpg
33;195;990;590;164;34;4;Mercedes-Benz E-Class Sedan 2012;Mercedes-Benz;Sedan;06542.jpg
16;39;228;163;162;34;4;Mercedes-Benz C-Class Sedan 2012;Mercedes-Benz;Sedan;06543.jpg
18;154;756;426;112;17;1;Ford GT Coupe 2006;Ford;Coupe;06544.jpg
38;89;379;281;21;3;0;Audi S5 Convertible 2012;Audi;Convertible;06545.jpg
69;166;760;391;22;3;1;Audi S5 Coupe 2012;Audi;Coupe;06546.jpg
27;153;620;471;70;9;6;Chevrolet Silverado 1500 Classic Extended Cab 2007;Chevrolet;Truck;06547.jpg
63;87;575;440;89;12;5;Dodge Journey SUV 2012;Dodge;SUV;06548.jpg
10;137;579;411;43;5;1;Bentley Continental GT Coupe 2007;Bentley;Coupe;06549.jpg
68;122;498;335;52;8;5;Cadillac SRX SUV 2012;Cadillac;SUV;06550.jpg
15;18;788;417;83;12;8;Dodge Caliber Wagon 2012;Dodge;Wagon;06551.jpg
49;110;579;377;127;21;3;Honda Odyssey Minivan 2007;Honda;Minivan;06552.jpg
25;106;608;414;19;3;2;Audi TT Hatchback 2011;Audi;Hatchback;06553.jpg
25;43;237;164;88;12;7;Dodge Sprinter Cargo Van 2009;Dodge;Van;06554.jpg
124;177;567;429;149;26;5;Jeep Compass SUV 2012;Jeep;SUV;06555.jpg
11;28;256;196;53;8;6;Cadillac Escalade EXT Crew Cab 2007;Cadillac;Truck;06556.jpg
18;26;260;138;27;4;0;BMW 1 Series Convertible 2012;BMW;Convertible;06557.jpg
179;549;1004;879;102;15;0;Ferrari California Convertible 2012;Ferrari;Convertible;06558.jpg
21;42;453;329;32;4;5;BMW X5 SUV 2007;BMW;SUV;06559.jpg
41;59;785;431;194;47;4;Volvo 240 Sedan 1993;Volvo;Sedan;06560.jpg
83;119;510;392;190;46;2;Volkswagen Golf Hatchback 2012;Volkswagen;Hatchback;06561.jpg
23;118;608;349;138;22;4;Hyundai Sonata Sedan 2012;Hyundai;Sedan;06562.jpg
4;51;422;314;71;9;7;Chevrolet Express Van 2007;Chevrolet;Van;06563.jpg
22;32;297;188;90;12;6;Dodge Dakota Crew Cab 2010;Dodge;Truck;06564.jpg
8;95;430;364;24;3;4;Audi S4 Sedan 2007;Audi;Sedan;06565.jpg
53;121;551;423;53;8;6;Cadillac Escalade EXT Crew Cab 2007;Cadillac;Truck;06566.jpg
26;58;587;397;59;9;0;Chevrolet Camaro Convertible 2012;Chevrolet;Convertible;06567.jpg
1;43;128;91;17;3;4;Audi 100 Sedan 1994;Audi;Sedan;06568.jpg
1;87;398;257;142;23;5;Infiniti QX56 SUV 2011;Infiniti;SUV;06569.jpg
99;346;1421;951;13;3;1;Audi A5 Coupe 2012;Audi;Coupe;06570.jpg
20;16;449;300;2;1;4;Acura RL Sedan 2012;Acura;Sedan;06571.jpg
18;86;631;401;177;40;4;Rolls-Royce Phantom Sedan 2012;Rolls-Royce;Sedan;06572.jpg
153;412;1806;1080;189;45;5;Toyota 4Runner SUV 2012;Toyota;SUV;06573.jpg
84;46;512;365;28;4;1;BMW 1 Series Coupe 2012;BMW;Coupe;06574.jpg
64;70;452;366;47;7;4;Buick Regal GS 2012;Buick;Sedan;06575.jpg
64;347;629;577;184;43;4;Suzuki SX4 Sedan 2012;Suzuki;Sedan;06576.jpg
33;86;614;396;65;9;6;Chevrolet Avalanche Crew Cab 2012;Chevrolet;Truck;06577.jpg
31;15;378;185;125;20;6;HUMMER H2 SUT Crew Cab 2009;HUMMER;Truck;06578.jpg
15;20;630;477;64;9;7;Chevrolet Express Cargo Van 2007;Chevrolet;Van;06579.jpg
21;131;628;305;175;40;0;Rolls-Royce Phantom Drophead Coupe Convertible 2012;Rolls-Royce;Convertible;06580.jpg
51;147;588;422;22;3;1;Audi S5 Coupe 2012;Audi;Coupe;06581.jpg
74;55;671;388;129;21;4;Honda Accord Sedan 2012;Honda;Sedan;06582.jpg
77;128;1211;711;40;5;4;Bentley Arnage Sedan 2009;Bentley;Sedan;06583.jpg
20;37;480;316;122;18;6;GMC Canyon Extended Cab 2012;GMC;Truck;06584.jpg
2;9;231;163;190;46;2;Volkswagen Golf Hatchback 2012;Volkswagen;Hatchback;06585.jpg
44;62;555;294;14;3;1;Audi TTS Coupe 2012;Audi;Coupe;06586.jpg
25;53;238;167;53;8;6;Cadillac Escalade EXT Crew Cab 2007;Cadillac;Truck;06587.jpg
60;129;604;377;51;8;4;Cadillac CTS-V Sedan 2012;Cadillac;Sedan;06588.jpg
121;409;1146;779;55;9;0;Chevrolet Corvette Convertible 2012;Chevrolet;Convertible;06589.jpg
137;38;574;371;76;10;5;Chrysler Aspen SUV 2009;Chrysler;SUV;06590.jpg
38;43;225;156;106;17;6;Ford F-450 Super Duty Crew Cab 2012;Ford;Truck;06591.jpg
3;30;295;192;70;9;6;Chevrolet Silverado 1500 Classic Extended Cab 2007;Chevrolet;Truck;06592.jpg
112;190;697;483;25;3;1;Audi TT RS Coupe 2012;Audi;Coupe;06593.jpg
22;46;643;311;105;16;4;Fisker Karma Sedan 2012;Fisker;Sedan;06594.jpg
27;34;250;160;83;12;8;Dodge Caliber Wagon 2012;Dodge;Wagon;06595.jpg
5;22;257;159;83;12;8;Dodge Caliber Wagon 2012;Dodge;Wagon;06596.jpg
9;34;240;150;108;17;3;Ford Freestar Minivan 2007;Ford;Minivan;06597.jpg
15;43;346;236;33;4;5;BMW X6 SUV 2012;BMW;SUV;06598.jpg
81;83;1524;851;92;12;8;Dodge Magnum Wagon 2008;Dodge;Wagon;06599.jpg
29;6;271;168;14;3;1;Audi TTS Coupe 2012;Audi;Coupe;06600.jpg
8;11;194;122;125;20;6;HUMMER H2 SUT Crew Cab 2009;HUMMER;Truck;06601.jpg
7;1;1597;1207;183;43;2;Suzuki SX4 Hatchback 2012;Suzuki;Hatchback;06602.jpg
39;127;595;360;7;1;2;Acura ZDX Hatchback 2012;Acura;Hatchback;06603.jpg
151;442;1950;1100;169;36;7;Nissan NV Passenger Van 2012;Nissan;Van;06604.jpg
10;8;747;582;32;4;5;BMW X5 SUV 2007;BMW;SUV;06605.jpg
57;147;563;413;152;27;1;Lamborghini Gallardo LP 570-4 Superleggera 2012;Lamborghini;Coupe;06606.jpg
124;130;372;269;127;21;3;Honda Odyssey Minivan 2007;Honda;Minivan;06607.jpg
58;82;1231;789;196;48;0;smart fortwo Convertible 2012;smart;Convertible;06608.jpg
15;24;234;167;111;17;6;Ford Ranger SuperCab 2011;Ford;Truck;06609.jpg
3;3;200;114;18;3;8;Audi 100 Wagon 1994;Audi;Wagon;06610.jpg
8;19;266;179;54;9;6;Chevrolet Silverado 1500 Hybrid Crew Cab 2012;Chevrolet;Truck;06611.jpg
17;17;249;140;72;9;1;Chevrolet Monte Carlo Coupe 2007;Chevrolet;Coupe;06612.jpg
1;199;1492;885;112;17;1;Ford GT Coupe 2006;Ford;Coupe;06613.jpg
39;29;470;286;4;1;4;Acura TL Type-S 2008;Acura;Sedan;06614.jpg
11;210;1011;600;112;17;1;Ford GT Coupe 2006;Ford;Coupe;06615.jpg
32;36;437;272;23;3;4;Audi S4 Sedan 2012;Audi;Sedan;06616.jpg
195;147;838;583;144;25;1;Jaguar XK XKR 2012;Jaguar;Coupe;06617.jpg
21;164;607;359;61;9;4;Chevrolet Impala Sedan 2007;Chevrolet;Sedan;06618.jpg
26;80;630;458;115;17;4;Ford Focus Sedan 2007;Ford;Sedan;06619.jpg
73;1;412;210;32;4;5;BMW X5 SUV 2007;BMW;SUV;06620.jpg
54;92;471;334;145;26;5;Jeep Patriot SUV 2012;Jeep;SUV;06621.jpg
36;37;231;198;175;40;0;Rolls-Royce Phantom Drophead Coupe Convertible 2012;Rolls-Royce;Convertible;06622.jpg
143;181;984;663;124;20;6;HUMMER H3T Crew Cab 2010;HUMMER;Truck;06623.jpg
23;134;619;349;2;1;4;Acura RL Sedan 2012;Acura;Sedan;06624.jpg
52;171;970;563;105;16;4;Fisker Karma Sedan 2012;Fisker;Sedan;06625.jpg
8;8;234;143;119;18;7;GMC Savana Van 2012;GMC;Van;06626.jpg
78;143;596;423;115;17;4;Ford Focus Sedan 2007;Ford;Sedan;06627.jpg
94;281;2952;1412;59;9;0;Chevrolet Camaro Convertible 2012;Chevrolet;Convertible;06628.jpg
59;42;231;173;109;17;5;Ford Expedition EL SUV 2009;Ford;SUV;06629.jpg
19;30;246;154;51;8;4;Cadillac CTS-V Sedan 2012;Cadillac;Sedan;06630.jpg
57;297;757;639;170;36;2;Nissan Juke Hatchback 2012;Nissan;Hatchback;06631.jpg
7;7;342;219;195;47;5;Volvo XC90 SUV 2007;Volvo;SUV;06632.jpg
24;60;382;292;35;4;4;BMW M5 Sedan 2010;BMW;Sedan;06633.jpg
26;39;252;155;174;39;3;Ram C/V Cargo Van Minivan 2012;Ram;Minivan;06634.jpg
44;96;621;360;44;5;4;Bentley Continental Flying Spur Sedan 2007;Bentley;Sedan;06635.jpg
49;22;548;358;41;5;4;Bentley Mulsanne Sedan 2011;Bentley;Sedan;06636.jpg
1;133;400;285;151;27;1;Lamborghini Aventador Coupe 2012;Lamborghini;Coupe;06637.jpg
31;5;1247;799;183;43;2;Suzuki SX4 Hatchback 2012;Suzuki;Hatchback;06638.jpg
64;59;948;675;147;26;5;Jeep Liberty SUV 2012;Jeep;SUV;06639.jpg
12;21;258;161;69;9;6;Chevrolet Silverado 2500HD Regular Cab 2012;Chevrolet;Truck;06640.jpg
47;83;380;293;153;27;1;Lamborghini Diablo Coupe 2001;Lamborghini;Coupe;06641.jpg
25;14;484;303;121;18;5;GMC Acadia SUV 2012;GMC;SUV;06642.jpg
106;89;606;425;64;9;7;Chevrolet Express Cargo Van 2007;Chevrolet;Van;06643.jpg
338;82;1133;733;7;1;2;Acura ZDX Hatchback 2012;Acura;Hatchback;06644.jpg
48;161;725;450;49;7;4;Buick Verano Sedan 2012;Buick;Sedan;06645.jpg
35;41;187;108;16;3;4;Audi V8 Sedan 1994;Audi;Sedan;06646.jpg
12;7;289;232;71;9;7;Chevrolet Express Van 2007;Chevrolet;Van;06647.jpg
21;195;588;478;101;15;1;Ferrari FF Coupe 2012;Ferrari;Coupe;06648.jpg
15;70;480;290;108;17;3;Ford Freestar Minivan 2007;Ford;Minivan;06649.jpg
5;3;284;129;76;10;5;Chrysler Aspen SUV 2009;Chrysler;SUV;06650.jpg
51;87;573;355;94;12;5;Dodge Durango SUV 2012;Dodge;SUV;06651.jpg
207;454;1766;1100;150;27;1;Lamborghini Reventon Coupe 2008;Lamborghini;Coupe;06652.jpg
82;47;565;358;39;5;0;Bentley Continental Supersports Conv. Convertible 2012;Bentley;Convertible;06653.jpg
96;8;401;328;166;34;7;Mercedes-Benz Sprinter Van 2012;Mercedes-Benz;Van;06654.jpg
52;28;269;210;143;24;5;Isuzu Ascender SUV 2008;Isuzu;SUV;06655.jpg
98;2;554;422;168;36;2;Nissan Leaf Hatchback 2012;Nissan;Hatchback;06656.jpg
28;67;555;334;81;10;0;Chrysler PT Cruiser Convertible 2008;Chrysler;Convertible;06657.jpg
13;51;461;336;188;45;4;Toyota Corolla Sedan 2012;Toyota;Sedan;06658.jpg
2;73;635;477;146;26;5;Jeep Wrangler SUV 2012;Jeep;SUV;06659.jpg
46;86;557;287;6;1;4;Acura Integra Type R 2001;Acura;Sedan;06660.jpg
103;70;934;688;164;34;4;Mercedes-Benz E-Class Sedan 2012;Mercedes-Benz;Sedan;06661.jpg
90;112;681;486;32;4;5;BMW X5 SUV 2007;BMW;SUV;06662.jpg
99;114;969;683;32;4;5;BMW X5 SUV 2007;BMW;SUV;06663.jpg
62;117;465;250;18;3;8;Audi 100 Wagon 1994;Audi;Wagon;06664.jpg
80;142;567;366;49;7;4;Buick Verano Sedan 2012;Buick;Sedan;06665.jpg
14;117;617;383;79;10;4;Chrysler 300 SRT-8 2010;Chrysler;Sedan;06666.jpg
9;29;259;153;60;9;8;Chevrolet HHR SS 2010;Chevrolet;Wagon;06667.jpg
49;34;751;501;166;34;7;Mercedes-Benz Sprinter Van 2012;Mercedes-Benz;Van;06668.jpg
61;58;269;148;134;22;4;Hyundai Sonata Hybrid Sedan 2012;Hyundai;Sedan;06669.jpg
17;49;536;302;106;17;6;Ford F-450 Super Duty Crew Cab 2012;Ford;Truck;06670.jpg
4;76;583;326;158;31;0;Maybach Landaulet Convertible 2012;Maybach;Convertible;06671.jpg
60;51;622;424;181;43;4;Suzuki Aerio Sedan 2007;Suzuki;Sedan;06672.jpg
33;55;531;414;189;45;5;Toyota 4Runner SUV 2012;Toyota;SUV;06673.jpg
76;178;353;328;188;45;4;Toyota Corolla Sedan 2012;Toyota;Sedan;06674.jpg
204;410;986;730;10;2;0;Aston Martin Virage Convertible 2012;Aston;Convertible;06675.jpg
41;4;275;192;32;4;5;BMW X5 SUV 2007;BMW;SUV;06676.jpg
70;88;247;188;20;3;4;Audi S6 Sedan 2011;Audi;Sedan;06677.jpg
7;149;897;556;21;3;0;Audi S5 Convertible 2012;Audi;Convertible;06678.jpg
60;45;594;428;147;26;5;Jeep Liberty SUV 2012;Jeep;SUV;06679.jpg
416;420;988;777;132;22;5;Hyundai Tucson SUV 2012;Hyundai;SUV;06680.jpg
3;9;249;144;142;23;5;Infiniti QX56 SUV 2011;Infiniti;SUV;06681.jpg
135;81;375;230;118;18;5;GMC Terrain SUV 2012;GMC;SUV;06682.jpg
13;98;287;198;9;2;1;Aston Martin V8 Vantage Coupe 2012;Aston;Coupe;06683.jpg
37;171;1052;472;57;9;1;Chevrolet Corvette Ron Fellows Edition Z06 2007;Chevrolet;Coupe;06684.jpg
5;99;292;191;151;27;1;Lamborghini Aventador Coupe 2012;Lamborghini;Coupe;06685.jpg
44;275;1237;858;140;22;4;Hyundai Azera Sedan 2012;Hyundai;Sedan;06686.jpg
24;117;468;364;96;12;4;Dodge Charger Sedan 2012;Dodge;Sedan;06687.jpg
10;84;551;321;103;15;0;Ferrari 458 Italia Convertible 2012;Ferrari;Convertible;06688.jpg
316;432;1690;1458;185;44;4;Tesla Model S Sedan 2012;Tesla;Sedan;06689.jpg
20;130;607;421;79;10;4;Chrysler 300 SRT-8 2010;Chrysler;Sedan;06690.jpg
3;22;149;110;90;12;6;Dodge Dakota Crew Cab 2010;Dodge;Truck;06691.jpg
7;128;1003;688;71;9;7;Chevrolet Express Van 2007;Chevrolet;Van;06692.jpg
138;163;783;417;61;9;4;Chevrolet Impala Sedan 2007;Chevrolet;Sedan;06693.jpg
55;61;480;257;98;13;2;Eagle Talon Hatchback 1998;Eagle;Hatchback;06694.jpg
4;37;220;119;82;11;8;Daewoo Nubira Wagon 2002;Daewoo;Wagon;06695.jpg
42;75;382;273;30;4;8;BMW 3 Series Wagon 2012;BMW;Wagon;06696.jpg
76;104;455;284;174;39;3;Ram C/V Cargo Van Minivan 2012;Ram;Minivan;06697.jpg
33;57;255;162;165;34;4;Mercedes-Benz S-Class Sedan 2012;Mercedes-Benz;Sedan;06698.jpg
102;92;937;567;141;23;1;Infiniti G Coupe IPL 2012;Infiniti;Coupe;06699.jpg
23;31;790;395;147;26;5;Jeep Liberty SUV 2012;Jeep;SUV;06700.jpg
51;14;560;409;47;7;4;Buick Regal GS 2012;Buick;Sedan;06701.jpg
103;7;549;278;50;7;5;Buick Enclave SUV 2012;Buick;SUV;06702.jpg
44;44;563;261;27;4;0;BMW 1 Series Convertible 2012;BMW;Convertible;06703.jpg
172;137;501;358;25;3;1;Audi TT RS Coupe 2012;Audi;Coupe;06704.jpg
59;25;260;127;22;3;1;Audi S5 Coupe 2012;Audi;Coupe;06705.jpg
93;153;807;472;177;40;4;Rolls-Royce Phantom Sedan 2012;Rolls-Royce;Sedan;06706.jpg
46;78;583;334;105;16;4;Fisker Karma Sedan 2012;Fisker;Sedan;06707.jpg
106;168;752;512;12;3;0;Audi RS 4 Convertible 2008;Audi;Convertible;06708.jpg
126;270;694;466;102;15;0;Ferrari California Convertible 2012;Ferrari;Convertible;06709.jpg
39;328;754;567;175;40;0;Rolls-Royce Phantom Drophead Coupe Convertible 2012;Rolls-Royce;Convertible;06710.jpg
55;20;393;205;90;12;6;Dodge Dakota Crew Cab 2010;Dodge;Truck;06711.jpg
40;84;959;700;36;4;0;BMW M6 Convertible 2010;BMW;Convertible;06712.jpg
28;84;453;282;46;6;1;Bugatti Veyron 16.4 Coupe 2009;Bugatti;Coupe;06713.jpg
80;51;650;409;33;4;5;BMW X6 SUV 2012;BMW;SUV;06714.jpg
25;50;1608;843;53;8;6;Cadillac Escalade EXT Crew Cab 2007;Cadillac;Truck;06715.jpg
11;79;295;223;21;3;0;Audi S5 Convertible 2012;Audi;Convertible;06716.jpg
167;54;610;551;166;34;7;Mercedes-Benz Sprinter Van 2012;Mercedes-Benz;Van;06717.jpg
97;2;599;409;6;1;4;Acura Integra Type R 2001;Acura;Sedan;06718.jpg
21;42;563;248;47;7;4;Buick Regal GS 2012;Buick;Sedan;06719.jpg
169;301;1489;991;125;20;6;HUMMER H2 SUT Crew Cab 2009;HUMMER;Truck;06720.jpg
53;388;1236;729;151;27;1;Lamborghini Aventador Coupe 2012;Lamborghini;Coupe;06721.jpg
155;242;954;653;168;36;2;Nissan Leaf Hatchback 2012;Nissan;Hatchback;06722.jpg
252;217;536;392;116;17;7;Ford E-Series Wagon Van 2012;Ford;Van;06723.jpg
4;6;261;99;129;21;4;Honda Accord Sedan 2012;Honda;Sedan;06724.jpg
267;128;1517;965;145;26;5;Jeep Patriot SUV 2012;Jeep;SUV;06725.jpg
82;174;994;640;66;9;4;Chevrolet Cobalt SS 2010;Chevrolet;Sedan;06726.jpg
125;131;1529;977;170;36;2;Nissan Juke Hatchback 2012;Nissan;Hatchback;06727.jpg
5;41;194;150;48;7;5;Buick Rainier SUV 2007;Buick;SUV;06728.jpg
292;232;857;509;41;5;4;Bentley Mulsanne Sedan 2011;Bentley;Sedan;06729.jpg
199;219;1369;781;187;45;4;Toyota Camry Sedan 2012;Toyota;Sedan;06730.jpg
29;21;583;382;83;12;8;Dodge Caliber Wagon 2012;Dodge;Wagon;06731.jpg
26;31;681;412;147;26;5;Jeep Liberty SUV 2012;Jeep;SUV;06732.jpg
97;104;285;210;134;22;4;Hyundai Sonata Hybrid Sedan 2012;Hyundai;Sedan;06733.jpg
66;349;643;545;26;4;4;BMW ActiveHybrid 5 Sedan 2012;BMW;Sedan;06734.jpg
13;237;602;434;92;12;8;Dodge Magnum Wagon 2008;Dodge;Wagon;06735.jpg
21;64;289;171;148;26;5;Jeep Grand Cherokee SUV 2012;Jeep;SUV;06736.jpg
83;105;480;375;110;17;5;Ford Edge SUV 2012;Ford;SUV;06737.jpg
